,grad temp,grad mole,grad error,in situ temp,in situ mole,in-situ error,random temp,random mole,random error,bayes temp,bayes mole,bayes error,best temp,best mole,best_error
0,0.5090985298156738,0.5255172848701477,0.5936122298504161,0.7090985298156738,0.5539120521067866,0.5435907351787697,0.43455216998670554,0.563421452515099,0.6244232809828767,0.4969504633064822,0.5309086949370089,0.5989919544880394,1.1260796196343266,0.42883656372004353,0.3297352513460876
1,0.5261032581329346,0.5443119406700134,0.5963493424660129,0.32610325813293456,0.6535074266794295,0.6596020383860121,0.7118611562199669,0.9413818041768969,0.6767844294875363,0.5273400115588517,0.5447539138856533,0.5961850239146829,1.1260796196343266,0.42883656372004353,0.3297352513460876
2,0.5423380732536316,0.5632587671279907,0.5993567106093229,0.3423380732536316,0.7211189743179128,0.6711904704964368,0.96042319635976,0.02375532168499017,0.5191310940749894,0.14930671317372957,0.6288117640027626,0.6671950879286798,1.1260796196343266,0.42883656372004353,0.3297352513460876
3,0.5573371648788452,0.5821313858032227,0.6026332131298573,0.45963578845944897,0.4611374817290064,0.5820608354759825,0.8015357238195985,0.11673637018040062,0.2640107486654276,0.08607209803110327,0.758691337562565,0.6901259155621173,0.8015357238195985,0.11673637018040062,0.2640107486654276
4,0.570042610168457,0.6007062792778015,0.6063268131532503,0.5889048801074485,0.8007062792778015,0.664199932757921,0.7799081644874868,0.5599879838898748,0.5218080343241531,0.3956274121597614,0.1614581718546204,0.4868606352430409,0.8015357238195985,0.11673637018040062,0.2640107486654276
5,0.5795536637306213,0.6187658309936523,0.6105558849778074,0.7795536637306213,0.5110567844127754,0.4928456408911923,0.38214519033001493,0.07552876716140489,0.4992922354358347,0.8876970310565088,0.4472002496129709,0.3958633234161953,0.8015357238195985,0.11673637018040062,0.2640107486654276
6,0.5856019854545593,0.6361005902290344,0.6152919338943104,0.5504145828929996,0.7187922366787574,0.6489548806206095,0.8381406312023425,0.382826757733963,0.3576029385266364,0.4322941689909031,0.35201962098633555,0.5445341690934462,0.8015357238195985,0.11673637018040062,0.2640107486654276
7,0.5885725617408752,0.6525143384933472,0.6202966736347633,0.6551107011894772,0.7053660246287164,0.6224227342423417,0.5236599347668874,0.8434099473604927,0.6835844185825772,0.6098995116563268,0.39287569647191223,0.4872430986351132,0.8015357238195985,0.11673637018040062,0.2640107486654276
8,0.5891844630241394,0.6678310036659241,0.6253296654093738,0.6765168013886205,0.6916402071589965,0.612341534439183,0.9284807419458568,0.8725678886259717,0.6039718700662214,0.5532013112905607,0.7020481994531945,0.6436151074504708,0.8015357238195985,0.11673637018040062,0.2640107486654276
9,0.5882227420806885,0.681897759437561,0.6301552482373985,0.658020637105627,0.7269415483681253,0.6288787090796202,0.5325812420068144,0.19039134179294548,0.3887555318960143,0.14844484478316033,0.4066836824442297,0.6547112987873538,0.8015357238195985,0.11673637018040062,0.2640107486654276
10,0.5863705277442932,0.694590151309967,0.6345963696415822,0.5024117830618922,0.894590151309967,0.696004977943316,0.6365001197645951,0.3760427021525826,0.4620178660629051,0.06680740634128601,0.5342868692146797,0.7050942745909834,0.8015357238195985,0.11673637018040062,0.2640107486654276
11,0.5841502547264099,0.7058173418045044,0.6385403888528914,0.3841502547264099,0.6963928177215741,0.6645490361884256,0.8823277929393968,0.26710124506422395,0.1400994300579352,0.3391988851558333,0.2748939351076126,0.5576475927607275,0.8823277929393968,0.26710124506422395,0.1400994300579352
12,0.5873095393180847,0.7153339982032776,0.6407715726968244,0.3873095393180847,0.5711756855041655,0.6347919419081509,0.7538205357779018,0.8990344204894227,0.6577407028593276,0.19094269917476825,0.6734574866815952,0.6663323063297617,0.8823277929393968,0.26710124506422395,0.1400994300579352
13,0.5915257930755615,0.7231593132019043,0.6422520033881928,0.5566383444101632,0.750268823643011,0.6565023940859405,0.7585071518550166,0.23399465323424207,0.21050921522805743,0.9097726186206385,0.4160676187010941,0.3541714191064369,0.8823277929393968,0.26710124506422395,0.1400994300579352
14,0.5958170890808105,0.7293611168861389,0.6432206894305593,0.6043576629794877,0.529361116886139,0.566577690075399,0.4063954231756278,0.2915684144691225,0.5293955819147637,0.1680764199663769,0.684104261408902,0.6684925718776171,0.8823277929393968,0.26710124506422395,0.1400994300579352
15,0.5996975898742676,0.7340834736824036,0.6438278578059429,0.48730013852462706,0.9340834736824035,0.7042089858485866,0.6613751160559781,0.6337052841053241,0.594545896131423,0.717006178814817,0.3998976743912006,0.43983419587860606,0.8823277929393968,0.26710124506422395,0.1400994300579352
16,0.6029159426689148,0.7375137209892273,0.6442026553971085,0.4702917391191235,0.8189009199671301,0.6837514305774696,0.0578931742622093,0.15552762807737408,0.7412635034423258,0.07973643611511128,0.6271589276841457,0.6933408387490383,0.8823277929393968,0.26710124506422395,0.1400994300579352
17,0.605368435382843,0.7398621439933777,0.6443949517401573,0.7355305393041189,0.6276969865705206,0.5702576556406267,0.6918139788619766,0.23582680663982836,0.2828014209762809,0.010990594275571142,0.374879156400456,0.7802010723532273,0.8823277929393968,0.26710124506422395,0.1400994300579352
18,0.6070569753646851,0.7413379549980164,0.6444850754456265,0.8047810630428882,0.5791789380631315,0.5232923274230923,0.6411392932962205,0.9960551807642597,0.700304962476482,0.2194836093211443,0.832826239704753,0.6815853428097479,0.8823277929393968,0.26710124506422395,0.1400994300579352
19,0.6080637574195862,0.7421504855155945,0.6445187000684172,0.538300529510909,0.7156698275568276,0.6502480503908123,0.4442373078605937,0.11794218243621957,0.4445683361327075,0.5866845134271538,0.6341219710087164,0.6143234305158194,0.8823277929393968,0.26710124506422395,0.1400994300579352
20,0.6084801554679871,0.7425239086151123,0.644543556539758,0.6799683183826454,0.8033316532399991,0.6473555155048949,0.279653841647057,0.6638906694862258,0.6632377001932923,0.5093571492873463,0.5241259843227107,0.5929900918662433,0.8823277929393968,0.26710124506422395,0.1400994300579352
21,0.6085773706436157,0.7426193952560425,0.6445518002729566,0.4984366162749922,0.9426193952560424,0.7050321979019172,0.5301358540996712,0.12955747788359084,0.374413961237251,0.6003868127250661,0.7331152668707399,0.6434005159923352,0.8823277929393968,0.26710124506422395,0.1400994300579352
22,0.6233159899711609,0.7583087682723999,0.6461412153526975,0.5300740522954889,0.6866001313766322,0.6434573759263081,0.03810862663301828,0.6802281848498056,0.7316337414564971,0.584203758502979,0.7059307654840044,0.6385638655541523,0.8823277929393968,0.26710124506422395,0.1400994300579352
23,0.6370898485183716,0.7739867568016052,0.6478598817919484,0.658374742397139,0.7882580505670396,0.6475636748544762,0.12979344703940798,0.6538575793209533,0.6726360359974273,0.5983040861440468,0.7346450095557737,0.6442769512986427,0.8823277929393968,0.26710124506422395,0.1400994300579352
24,0.6523017287254333,0.7882131338119507,0.6488185443058687,0.6137983696945226,0.7876082807119721,0.6562657991121862,0.6156447483163741,0.578442342873871,0.5849144199822471,0.5861853867422862,0.6358343554756175,0.6150545823027996,0.8823277929393968,0.26710124506422395,0.1400994300579352
25,0.6683780550956726,0.8008712530136108,0.6491021019651699,0.5692250326831356,0.7687457420439656,0.6592482771427856,0.053154281843694084,0.7974002967735837,0.71223802119518,0.31433823067339595,0.21445103161094026,0.5539797255589252,0.8823277929393968,0.26710124506422395,0.1400994300579352
26,0.684812605381012,0.8120094537734985,0.64880170103491,0.6941050837633447,0.6120094537734986,0.5759818023580704,0.6401641993086428,0.9095082308002433,0.6820343748294171,0.5796359791054001,0.6200483734577523,0.6110014295226605,0.8823277929393968,0.26710124506422395,0.1400994300579352
27,0.6994360089302063,0.8227518200874329,0.6487137207930025,0.4994360089302063,0.6227518200874329,0.6301157798362857,0.37978132276711685,0.725277013877787,0.6706000122832946,0.607056860380273,0.7414050296714954,0.6445048552122992,0.8823277929393968,0.26710124506422395,0.1400994300579352
28,0.7123372554779053,0.8328917622566223,0.648761837983207,0.6443410496718271,0.8204836302521477,0.659333148884798,0.27209936601873197,0.0459477264713839,0.5846745884173955,0.062291382488800506,0.38968168945952086,0.7155413092016202,0.8823277929393968,0.26710124506422395,0.1400994300579352
29,0.7236132025718689,0.8422563672065735,0.6489791857997556,0.5236132025718689,1.0422563672065734,0.730091323987943,0.9033141091121482,0.4003967839366718,0.340579795783547,0.7386627689015391,0.29813883337263425,0.32172119241213126,0.8823277929393968,0.26710124506422395,0.1400994300579352
30,0.733367919921875,0.8507141470909119,0.6491709861265113,0.6082977482252443,0.9450739910653879,0.6944698183804698,0.9488838694628737,0.34026494500170534,0.2347861930282753,0.6658701394527595,0.9457878778571567,0.6859888789618781,0.8823277929393968,0.26710124506422395,0.1400994300579352
31,0.7417049407958984,0.8581715822219849,0.6494134726794503,0.5566469959261966,0.7914236846010226,0.6671250638391412,0.9113002525398525,0.5472313285506835,0.46262198560631645,0.22240315858016124,0.8813489106521587,0.6861502488623026,0.8823277929393968,0.26710124506422395,0.1400994300579352
32,0.749875545501709,0.8637306094169617,0.6491010653393728,0.7218438227924193,1.0637306094169616,0.7136791512808244,0.7595992907039788,0.5259241278471966,0.5098230889476664,0.08495387419446021,0.647749299110956,0.690043718655818,0.8823277929393968,0.26710124506422395,0.1400994300579352
33,0.7574256658554077,0.867629885673523,0.6484484817570232,0.9264358809254034,1.067629885673523,0.6676225493352409,0.6252942631874985,0.2020286460205285,0.3131748002861697,0.5841187380021691,0.7057608947199538,0.6385297238580594,0.8823277929393968,0.26710124506422395,0.1400994300579352
34,0.7640538215637207,0.8701642751693726,0.6476433115041598,0.6493509808626496,0.8886009806084798,0.6756163956812409,0.16391133399747992,0.9133731430355388,0.6834948164961828,0.43217061458746386,0.8654814634575586,0.694698109285217,0.8823277929393968,0.26710124506422395,0.1400994300579352
35,0.7695837020874023,0.8716537952423096,0.6467609064751111,0.5695837020874024,1.0307639136111226,0.7217983041823848,0.3157431993737351,0.5313162517514198,0.6359366028590991,0.027902030544437073,0.13820507720098685,0.7761337140040181,0.8823277929393968,0.26710124506422395,0.1400994300579352
36,0.7739440202713013,0.8724137544631958,0.6459411957409122,0.9739440202713012,0.6986388709749316,0.5222128914813348,0.6975051835928682,0.7809258720825347,0.6367986076932101,0.925965305528055,0.45660702017976373,0.3857930077572865,0.8823277929393968,0.26710124506422395,0.1400994300579352
37,0.7768940925598145,0.8730151653289795,0.6454067401492317,0.7594267829674703,0.962561000778644,0.6724047478741669,0.08949919497671366,0.8704448709117938,0.690154878568207,0.882327830332195,0.8402702270658798,0.607416813077197,0.8823277929393968,0.26710124506422395,0.1400994300579352
38,0.7787351608276367,0.8734370470046997,0.6450845375666558,0.6308213686276984,1.01554602899982,0.7086989045536325,0.3214723768089407,0.704141361218931,0.6687716846109746,0.6111983939685051,0.809016386095334,0.6624530035785314,0.8823277929393968,0.26710124506422395,0.1400994300579352
39,0.7797459959983826,0.8736891746520996,0.6449128314444619,0.6218983683141444,0.8673094781660611,0.67517118426369,0.6411703114877402,0.5909212866345672,0.5827049653118236,0.06263275319605988,0.5274064110697887,0.7092857285497769,0.8823277929393968,0.26710124506422395,0.1400994300579352
40,0.7801851630210876,0.8738052248954773,0.644839938680632,0.8473942022647911,0.8825859157306913,0.6302384609881089,0.23346043615583645,0.21514031485656382,0.5992214904483849,0.34327804284543506,0.6392842931545882,0.6556864209300279,0.8823277929393968,0.26710124506422395,0.1400994300579352
41,0.7802926301956177,0.8738345503807068,0.6448223506108793,0.6568951826152268,0.9083598627250254,0.6789755594231028,0.581127646842825,0.42929787609171466,0.522843162057038,0.7272175993791093,0.24146842358660014,0.2549790908940686,0.8823277929393968,0.26710124506422395,0.1400994300579352
42,0.7993812561035156,0.8760172128677368,0.6407726667867911,0.5993812561035157,1.0045819411309167,0.7081857575563197,0.7598604568565381,0.608319486819831,0.5536291587655112,0.509048348467334,0.5256337897106125,0.5936721183759255,0.8823277929393968,0.26710124506422395,0.1400994300579352
43,0.8196704387664795,0.8757094144821167,0.6355447593982891,0.6196704387664795,0.8076641922232435,0.6605530211807304,0.2812891566352528,0.44174005745610934,0.6227685930630454,0.15865726541867997,0.6697266430991425,0.6684027606370277,0.8823277929393968,0.26710124506422395,0.1400994300579352
44,0.8388737440109253,0.8755619525909424,0.6304637499098473,0.6870554936983638,0.6755619525909424,0.6037028509887081,0.7682245017732883,0.7944266299513207,0.6239805005826322,0.29257285116586684,0.9978083148183161,0.7051296954531576,0.8823277929393968,0.26710124506422395,0.1400994300579352
45,0.8569014072418213,0.8754559755325317,0.6255532175161977,0.7944388599500813,0.724460294519675,0.5923930885478663,0.08928824468998564,0.4604456209176262,0.6882070432839865,0.9582392008716288,0.40003600772085524,0.3108515066098343,0.8823277929393968,0.26710124506422395,0.1400994300579352
46,0.8736810684204102,0.8752872943878174,0.620848215194982,1.0736810684204101,0.7787501493666761,0.5767752962392398,0.5596654240708442,0.7203689919138723,0.6476795540236147,0.13127806536315167,0.8639544236739057,0.6815123830208631,0.8823277929393968,0.26710124506422395,0.1400994300579352
47,0.88914954662323,0.8749758005142212,0.616342174486665,0.770663302291031,0.6749758005142212,0.579832303665257,0.6830575498539827,0.5585176638085622,0.5547279430752996,0.6890000915684981,0.016498475456440898,0.4717226590327198,0.8823277929393968,0.26710124506422395,0.1400994300579352
48,0.9032678604125977,0.8744656443595886,0.612071557266906,1.0931945469449655,1.0744656443595886,0.686076311787728,0.10732507090982202,0.7423012572970783,0.6817270414106927,0.674063365152989,0.963728849091328,0.6885641584720849,0.8823277929393968,0.26710124506422395,0.1400994300579352
49,0.91745525598526,0.8715792894363403,0.6069961562912732,0.8859436089756929,0.9095680442706765,0.6274809358386707,0.6820450366251288,0.9696031802937691,0.6885160252686241,0.1939870764932793,0.18629681796004594,0.6212590575386497,0.8823277929393968,0.26710124506422395,0.1400994300579352
50,0.9299309253692627,0.868873119354248,0.6023598455644535,0.7835891273779069,0.9271238089974794,0.6583495478846956,0.4836887635975058,0.6607731761122989,0.6442856960167671,0.5622293089223974,0.32794114250738815,0.46604852076275893,0.8823277929393968,0.26710124506422395,0.1400994300579352
51,0.9407454133033752,0.8663256764411926,0.5982126152522182,0.7435043534501681,0.964514635055155,0.6761086358141348,0.63705796286807,0.6936345089200712,0.6227853649880613,0.7765210046285308,0.19624653987318286,0.14075226783078537,0.8823277929393968,0.26710124506422395,0.1400994300579352
52,0.9499605894088745,0.8639385104179382,0.5945616472551053,0.813061484915215,0.7025325673287349,0.5782400088084526,0.7351931872072496,0.777617992234816,0.6268347223729327,0.9499021245030154,0.7204966906150498,0.540685221223015,0.8823277929393968,0.26710124506422395,0.1400994300579352
53,0.9576544165611267,0.8617262840270996,0.5914080069343872,0.8487702577045757,0.6617262840270997,0.5491568273303301,0.40835426957976706,0.3120795525014415,0.5374565472165543,0.288410962840729,0.6112161441892648,0.654301172969173,0.8823277929393968,0.26710124506422395,0.1400994300579352
54,0.9639198780059814,0.8597177267074585,0.5887481367830032,0.9117306632905434,1.0597177267074585,0.6684736633147053,0.5738614213818168,0.27547627114995243,0.41851858460962243,0.7489765113303992,0.2463519715749105,0.23978029690826036,0.8823277929393968,0.26710124506422395,0.1400994300579352
55,0.9688603281974792,0.8579494953155518,0.5865741094755744,0.9362166825294969,0.8019373530047271,0.5776591161414555,0.5392994324092928,0.10043537548647241,0.3774440680948974,0.28883299275817065,0.9500853556092749,0.6998563074992686,0.8823277929393968,0.26710124506422395,0.1400994300579352
56,0.9725944399833679,0.8564594984054565,0.5848701885361121,0.9761392313346381,0.839665574189512,0.577996557174202,0.7721365323838929,0.491981933917624,0.48340866679664574,0.22247618778279454,0.25228158140047185,0.6091379374956633,0.8823277929393968,0.26710124506422395,0.1400994300579352
57,0.9752585291862488,0.8552781343460083,0.5836095630405022,0.7752585291862488,0.766594825569358,0.6129171129170907,0.5086064387640901,0.047364499855984454,0.4448399093377579,0.7671531205234772,0.6731583485528352,0.5801354797034568,0.8823277929393968,0.26710124506422395,0.1400994300579352
58,0.9772019386291504,0.8541327118873596,0.5825914415529624,1.0086676976865139,0.7753547666690579,0.549417088481572,0.40137999876678376,0.4828621409725986,0.6059741174645185,0.6072462315737277,0.7413643383334879,0.6444541868408479,0.8823277929393968,0.26710124506422395,0.1400994300579352
59,0.9783031940460205,0.8534489870071411,0.5820014471052534,1.1783031940460205,1.0341337180117123,0.7039870000889994,0.42774584529281423,0.3982496319493518,0.5666675763369925,0.7500898166170213,0.1627117257363493,0.17695572067202764,0.8823277929393968,0.26710124506422395,0.1400994300579352
60,0.9787957668304443,0.8531265258789062,0.5817315953976908,0.8085325934348689,0.7159269285586112,0.584944208298156,0.22922999988391302,0.47066417825042595,0.6384371366119121,0.5913662545915471,0.7232187045662278,0.6423023352259579,0.8823277929393968,0.26710124506422395,0.1400994300579352
61,0.9789196252822876,0.8530409336090088,0.5816621817221159,0.7789196252822876,0.8304790832547068,0.632517447065625,0.671330033785726,0.15308705286288693,0.2485449653959315,0.6959588056642092,0.213592527235003,0.2526700456176739,0.8823277929393968,0.26710124506422395,0.1400994300579352
62,0.99899822473526,0.8383759260177612,0.5699416931009257,1.19899822473526,0.83231446559413,0.6470547976406804,0.018344570850612918,0.04666739814547405,0.791687755484785,0.45505265861549704,0.15954840024917083,0.44050555305289757,0.8823277929393968,0.26710124506422395,0.1400994300579352
63,1.018904447555542,0.8229381442070007,0.5716428324417641,0.8239392209668023,0.7699638499053093,0.6005464015723203,0.21605529352186248,0.22380800167378123,0.6097086234231088,0.2747305654817679,0.14600316011394276,0.5680664476439469,0.8823277929393968,0.26710124506422395,0.1400994300579352
64,1.0384128093719482,0.8068853616714478,0.5735226229334996,1.2384128093719482,0.6068853616714478,0.5592284825565458,0.1801485916037593,0.2723922896929718,0.6324503498832612,0.05948943590094691,0.5000919786283246,0.7134464069969191,0.8823277929393968,0.26710124506422395,0.1400994300579352
65,1.0591721534729004,0.7879989743232727,0.5746089635458506,1.2591721534729003,0.6888954789211139,0.6115855307389495,0.4969789034042824,0.12782902956355247,0.40185360799934244,0.21324899479839687,0.4809334469584494,0.6428454683390615,0.8823277929393968,0.26710124506422395,0.1400994300579352
66,1.0787301063537598,0.7694791555404663,0.5750782983237129,0.8787301063537598,0.7198466419378434,0.5645463924638608,0.4885310158012919,0.3152143889021749,0.49802391610086083,0.9005871469633314,0.8910540927310026,0.6178937561322784,0.8823277929393968,0.26710124506422395,0.1400994300579352
67,1.096942663192749,0.7515245676040649,0.5749555677443879,0.9216621777642939,0.7634061702993178,0.5679480054642352,0.5924513807604713,0.6185809826824347,0.6072127242670726,0.38505913561587723,0.013981083724163956,0.5391730772528861,0.8823277929393968,0.26710124506422395,0.1400994300579352
68,1.1136935949325562,0.7343448996543884,0.5742942466534026,1.183196803515602,0.9343448996543884,0.6738787862706288,0.8121271679852943,0.21118947134038857,0.1062784964265363,0.6108609232458018,0.7244295686058161,0.638613237043975,0.8121271679852943,0.21118947134038857,0.1062784964265363
69,1.1288926601409912,0.7181570529937744,0.573176734339479,0.9288926601409913,0.5181570529937745,0.43484580782526816,0.7011891634275548,0.3358405471601391,0.3902340846985643,0.8512819966197188,0.5333883604289045,0.4782421294323637,0.8121271679852943,0.21118947134038857,0.1062784964265363
70,1.1424773931503296,0.7031630873680115,0.5717050191977677,1.2946469901946842,0.7373643747537129,0.6479896249578241,0.41134401377949803,0.9647700375472754,0.7103322463531551,0.26292125580290315,0.7543906258916999,0.675606660445955,0.8121271679852943,0.21118947134038857,0.1062784964265363
71,1.1544140577316284,0.6895466446876526,0.5699975077352283,1.3544140577316284,0.4895466446876526,0.5221243861203216,0.02320867212075417,0.49003446957591745,0.7594593837431782,0.2731125537682326,0.3562745829993069,0.6065421061813007,0.8121271679852943,0.21118947134038857,0.1062784964265363
72,1.1646997928619385,0.6774595975875854,0.5681803353370324,1.3646997928619384,0.7800528124114904,0.6936992919972813,0.8924215410907754,0.40524164525415896,0.3518443920206747,0.22311588662635629,0.8645542158288304,0.6847466846788596,0.8121271679852943,0.21118947134038857,0.1062784964265363
73,1.1733627319335938,0.6670061349868774,0.5663746034535027,1.3733627319335937,0.8176012175148736,0.7114776216125409,0.04644027897371439,0.28573798113418525,0.7414590242294289,0.3529926626121075,0.5427553290923299,0.6328727586591606,0.8121271679852943,0.21118947134038857,0.1062784964265363
74,1.1804637908935547,0.6582381725311279,0.5646887458795242,1.3804637908935546,0.5418741164720914,0.5734911149187549,0.5876127451145902,0.2297695476601036,0.36992917642845524,0.12399647779798939,0.5957690051142996,0.67194999068114,0.8121271679852943,0.21118947134038857,0.1062784964265363
75,1.1860907077789307,0.6511522531509399,0.5632088350976299,0.9860907077789307,0.45115225315093993,0.3518324562687318,0.9063959123357127,0.20244081495210542,0.0893528226314887,0.14882450355122911,0.7095523176500032,0.6720367551876827,0.9063959123357127,0.20244081495210542,0.0893528226314887
